Date,Market,Crop,Price,Rainfall,Temperature
2025-08-17,Nizamabad,Wheat,3940.95,14.45,27.85
2025-08-18,Nizamabad,Wheat,3927.2,8.3,28.46
2025-08-19,Nizamabad,Wheat,3914.73,9.35,19.81
2025-08-20,Nizamabad,Wheat,3928.38,1.21,26.76
2025-08-21,Nizamabad,Wheat,3939.75,0.31,31.44
2025-08-22,Nizamabad,Wheat,3961.41,18.06,29.72
2025-08-23,Nizamabad,Wheat,3965.47,14.72,26.64
2025-08-24,Nizamabad,Wheat,3949.88,19.76,13.26
2025-08-25,Nizamabad,Wheat,3902.61,14.84,15.97
2025-08-26,Nizamabad,Wheat,3873.11,13.89,20.45
2025-08-27,Nizamabad,Wheat,3882.11,3.34,31.3
2025-08-28,Nizamabad,Wheat,3875.02,3.08,33.7
2025-08-29,Nizamabad,Wheat,3875.61,13.57,18.19
2025-08-30,Nizamabad,Wheat,3834.81,2.59,22.55
2025-08-31,Nizamabad,Wheat,3840.3,8.25,25.41
2025-09-01,Nizamabad,Wheat,3847.85,5.08,23.42
2025-09-02,Nizamabad,Wheat,3824.81,18.35,30.01
2025-09-03,Nizamabad,Wheat,3843.94,11.86,19.24
2025-09-04,Nizamabad,Wheat,3816.79,7.19,18.41
2025-09-05,Nizamabad,Wheat,3799.09,1.12,32.1
2025-09-06,Nizamabad,Wheat,3782.69,19.12,21.79
2025-09-07,Nizamabad,Wheat,3767.11,13.21,25.19
2025-09-08,Nizamabad,Wheat,3728.5,4.52,28.95
2025-09-09,Nizamabad,Wheat,3729.26,4.14,30.62
2025-09-10,Nizamabad,Wheat,3724.55,19.66,21.16
2025-09-11,Nizamabad,Wheat,3710.96,18.43,26.36
2025-09-12,Nizamabad,Wheat,3703.97,10.9,17.02
2025-09-13,Nizamabad,Wheat,3665.94,0.33,35.58
2025-09-14,Nizamabad,Wheat,3647.01,0.71,31.71
2025-09-15,Nizamabad,Wheat,3644.31,11.42,20.36
2025-09-16,Nizamabad,Wheat,3616.68,7.17,30.91
2025-09-17,Nizamabad,Wheat,3591.29,15.18,23.57
2025-09-18,Nizamabad,Wheat,3612.92,14.18,25.8
2025-09-19,Nizamabad,Wheat,3589.07,15.66,15.27
2025-09-20,Nizamabad,Wheat,3605.59,18.44,26.27
2025-09-21,Nizamabad,Wheat,3597.6,6.36,22.25
2025-09-22,Nizamabad,Wheat,3560.88,8.66,19.62
2025-09-23,Nizamabad,Wheat,3548.16,16.12,27.31
2025-09-24,Nizamabad,Wheat,3528.33,18.08,24.33
2025-09-25,Nizamabad,Wheat,3536.13,14.03,30.34
2025-09-26,Nizamabad,Wheat,3506.3,7.29,24.65
2025-09-27,Nizamabad,Wheat,3487.77,17.48,14.98
2025-09-28,Nizamabad,Wheat,3486.31,0.5,26.14
2025-09-29,Nizamabad,Wheat,3495.69,7.61,30.24
2025-09-30,Nizamabad,Wheat,3473.64,15.0,28.0
2025-10-01,Nizamabad,Wheat,3470.39,3.51,26.29
2025-10-02,Nizamabad,Wheat,3470.91,1.05,33.79
2025-10-03,Nizamabad,Wheat,3452.17,4.7,29.2
2025-10-04,Nizamabad,Wheat,3454.47,0.95,32.81
2025-10-05,Nizamabad,Wheat,3426.82,4.96,21.36
2025-10-06,Nizamabad,Wheat,3412.43,4.96,33.57
2025-10-07,Nizamabad,Wheat,3399.65,4.3,29.72
2025-10-08,Nizamabad,Wheat,3409.38,2.55,36.67
2025-10-09,Nizamabad,Wheat,3378.09,3.56,26.27
2025-10-10,Nizamabad,Wheat,3343.9,0.43,33.48
2025-10-11,Nizamabad,Wheat,3328.74,1.45,31.84
2025-10-12,Nizamabad,Wheat,3284.75,0.8,35.49
2025-10-13,Nizamabad,Wheat,3238.93,4.99,32.26
2025-10-14,Nizamabad,Wheat,3232.71,1.84,36.32
2025-10-15,Nizamabad,Wheat,3284.37,0.71,24.95
2025-10-16,Nizamabad,Wheat,3280.63,0.76,37.62
2025-10-17,Nizamabad,Wheat,3241.59,3.49,20.04
2025-10-18,Nizamabad,Wheat,3237.57,1.82,37.28
2025-10-19,Nizamabad,Wheat,3217.79,3.69,25.46
2025-10-20,Nizamabad,Wheat,3227.53,1.67,38.14
2025-10-21,Nizamabad,Wheat,3240.99,2.9,21.18
2025-10-22,Nizamabad,Wheat,3229.18,1.96,35.21
2025-10-23,Nizamabad,Wheat,3215.25,3.06,31.03
2025-10-24,Nizamabad,Wheat,3215.56,2.44,35.68
2025-10-25,Nizamabad,Wheat,3215.51,4.51,37.72
2025-10-26,Nizamabad,Wheat,3213.02,1.37,21.49
2025-10-27,Nizamabad,Wheat,3205.02,4.82,18.85
2025-10-28,Nizamabad,Wheat,3231.01,1.09,23.54
2025-10-29,Nizamabad,Wheat,3200.28,1.14,32.7
2025-10-30,Nizamabad,Wheat,3150.29,1.73,21.78
2025-10-31,Nizamabad,Wheat,3150.61,0.19,28.88
2025-11-01,Nizamabad,Wheat,3135.01,2.08,35.84
2025-11-02,Nizamabad,Wheat,3138.8,2.92,36.98
2025-11-03,Nizamabad,Wheat,3138.91,4.1,29.62
2025-11-04,Nizamabad,Wheat,3120.82,2.01,25.05
2025-11-05,Nizamabad,Wheat,3113.84,2.18,28.13
2025-11-06,Nizamabad,Wheat,3110.9,0.13,35.45
2025-11-07,Nizamabad,Wheat,3120.8,3.43,18.74
2025-11-08,Nizamabad,Wheat,3100.86,1.02,28.7
2025-11-09,Nizamabad,Wheat,3093.25,1.64,21.71
2025-11-10,Nizamabad,Wheat,3087.77,2.51,35.52
2025-11-11,Nizamabad,Wheat,3097.68,1.48,26.29
2025-11-12,Nizamabad,Wheat,3071.75,2.59,36.03
2025-11-13,Nizamabad,Wheat,3065.51,3.36,35.27
2025-11-14,Nizamabad,Wheat,3066.38,0.02,24.05
2025-11-15,Nizamabad,Wheat,3054.59,2.66,35.18
2025-11-16,Nizamabad,Wheat,3032.01,4.53,19.91
2025-11-17,Nizamabad,Wheat,2971.68,1.02,32.47
2025-11-18,Nizamabad,Wheat,2955.7,0.11,29.29
2025-11-19,Nizamabad,Wheat,2982.87,1.08,36.57
2025-11-20,Nizamabad,Wheat,2988.66,1.2,28.28
2025-11-21,Nizamabad,Wheat,2984.79,1.14,29.74
2025-11-22,Nizamabad,Wheat,3004.18,0.44,35.19
2025-11-23,Nizamabad,Wheat,3013.12,3.44,36.9
2025-11-24,Nizamabad,Wheat,3009.11,1.67,38.56
2025-11-25,Nizamabad,Wheat,2970.19,1.91,21.51
2025-11-26,Nizamabad,Wheat,3007.56,4.59,25.48
2025-11-27,Nizamabad,Wheat,2994.06,1.14,29.58
2025-11-28,Nizamabad,Wheat,2991.77,3.47,35.42
2025-11-29,Nizamabad,Wheat,2956.5,3.97,20.31
2025-11-30,Nizamabad,Wheat,2934.71,4.35,36.53
2025-12-01,Nizamabad,Wheat,2937.58,2.28,27.45
2025-12-02,Nizamabad,Wheat,2926.4,0.96,21.82
2025-12-03,Nizamabad,Wheat,2909.53,3.87,29.31
2025-12-04,Nizamabad,Wheat,2876.74,2.89,34.5
2025-12-05,Nizamabad,Wheat,2857.29,4.6,29.86
2025-12-06,Nizamabad,Wheat,2848.36,1.16,25.23
2025-12-07,Nizamabad,Wheat,2831.45,2.14,37.98
2025-12-08,Nizamabad,Wheat,2815.48,1.23,22.08
2025-12-09,Nizamabad,Wheat,2836.45,3.98,32.61
2025-12-10,Nizamabad,Wheat,2856.45,4.19,29.69
2025-12-11,Nizamabad,Wheat,2862.93,1.18,30.33
2025-12-12,Nizamabad,Wheat,2866.27,4.8,33.89
2025-12-13,Nizamabad,Wheat,2826.71,3.05,26.11
2025-12-14,Nizamabad,Wheat,2833.9,3.2,19.27
2025-12-15,Nizamabad,Wheat,2871.91,1.68,20.15
2025-12-16,Nizamabad,Wheat,2842.43,2.63,25.92
2025-12-17,Nizamabad,Wheat,2848.59,1.98,24.18
2025-12-18,Nizamabad,Wheat,2837.44,1.68,32.16
2025-12-19,Nizamabad,Wheat,2802.87,4.71,32.75
2025-12-20,Nizamabad,Wheat,2807.1,2.16,38.58
2025-12-21,Nizamabad,Wheat,2814.97,4.03,33.19
2025-12-22,Nizamabad,Wheat,2814.37,2.7,34.82
2025-12-23,Nizamabad,Wheat,2812.51,1.88,28.46
2025-12-24,Nizamabad,Wheat,2815.39,0.42,26.14
2025-12-25,Nizamabad,Wheat,2819.79,3.39,22.05
2025-12-26,Nizamabad,Wheat,2838.29,0.74,36.39
2025-12-27,Nizamabad,Wheat,2844.08,0.05,35.08
2025-12-28,Nizamabad,Wheat,2835.79,1.52,25.54
2025-12-29,Nizamabad,Wheat,2831.15,3.45,38.12
2025-12-30,Nizamabad,Wheat,2843.51,1.59,35.41
2025-12-31,Nizamabad,Wheat,2843.59,2.19,30.04
2023-01-01,Kurnool,Wheat,4789.8,4.79,36.35
2023-01-02,Kurnool,Wheat,4822.01,1.39,20.27
2023-01-03,Kurnool,Wheat,4814.14,3.38,37.97
2023-01-04,Kurnool,Wheat,4822.59,2.31,27.35
2023-01-05,Kurnool,Wheat,4836.97,3.72,21.11
2023-01-06,Kurnool,Wheat,4842.35,3.46,31.76
2023-01-07,Kurnool,Wheat,4847.39,2.15,34.02
2023-01-08,Kurnool,Wheat,4790.85,3.03,32.84
2023-01-09,Kurnool,Wheat,4807.28,2.32,19.4
2023-01-10,Kurnool,Wheat,4791.34,1.32,34.1
2023-01-11,Kurnool,Wheat,4817.41,0.85,35.23
2023-01-12,Kurnool,Wheat,4801.64,2.88,37.25
2023-01-13,Kurnool,Wheat,4799.38,1.48,38.08
2023-01-14,Kurnool,Wheat,4778.11,1.68,20.57
2023-01-15,Kurnool,Wheat,4764.56,3.07,22.36
2023-01-16,Kurnool,Wheat,4769.43,0.13,38.84
2023-01-17,Kurnool,Wheat,4765.03,0.5,31.92
2023-01-18,Kurnool,Wheat,4760.85,1.13,27.65
2023-01-19,Kurnool,Wheat,4756.71,0.48,37.3
2023-01-20,Kurnool,Wheat,4754.15,1.15,37.58
2023-01-21,Kurnool,Wheat,4760.91,4.99,32.49
2023-01-22,Kurnool,Wheat,4776.09,3.73,34.52
2023-01-23,Kurnool,Wheat,4799.48,4.01,29.77
2023-01-24,Kurnool,Wheat,4802.93,4.57,22.67
2023-01-25,Kurnool,Wheat,4834.78,3.57,29.79
2023-01-26,Kurnool,Wheat,4823.48,0.46,21.08
2023-01-27,Kurnool,Wheat,4839.16,1.28,29.13
2023-01-28,Kurnool,Wheat,4839.91,4.77,34.62
2023-01-29,Kurnool,Wheat,4872.44,2.45,24.32
2023-01-30,Kurnool,Wheat,4914.55,1.77,24.48
2023-01-31,Kurnool,Wheat,4934.77,2.04,30.26
2023-02-01,Kurnool,Wheat,4953.91,0.39,21.92
2023-02-02,Kurnool,Wheat,4981.81,4.4,24.33
2023-02-03,Kurnool,Wheat,4972.84,0.25,36.55
2023-02-04,Kurnool,Wheat,4973.53,4.98,33.01
2023-02-05,Kurnool,Wheat,4985.67,4.06,37.36
2023-02-06,Kurnool,Wheat,5011.63,4.13,22.04
2023-02-07,Kurnool,Wheat,5052.88,3.45,34.37
2023-02-08,Kurnool,Wheat,5082.94,1.75,27.13
2023-02-09,Kurnool,Wheat,5069.29,0.93,38.81
2023-02-10,Kurnool,Wheat,5080.97,3.26,35.82
2023-02-11,Kurnool,Wheat,5091.89,0.22,20.46
2023-02-12,Kurnool,Wheat,5078.68,2.8,21.56
2023-02-13,Kurnool,Wheat,5108.01,0.91,28.84
2023-02-14,Kurnool,Wheat,5102.29,1.66,28.99
2023-02-15,Kurnool,Wheat,5110.46,0.25,28.45
2023-02-16,Kurnool,Wheat,5122.24,3.41,35.05
2023-02-17,Kurnool,Wheat,5102.39,3.71,27.7
2023-02-18,Kurnool,Wheat,5138.13,2.92,35.0
2023-02-19,Kurnool,Wheat,5135.47,4.91,24.75
2023-02-20,Kurnool,Wheat,5127.64,2.68,28.13
2023-02-21,Kurnool,Wheat,5092.31,0.4,38.95
2023-02-22,Kurnool,Wheat,5070.85,2.35,20.17
2023-02-23,Kurnool,Wheat,5093.9,3.66,31.13
2023-02-24,Kurnool,Wheat,5120.22,0.42,33.7
2023-02-25,Kurnool,Wheat,5125.56,3.12,27.05
2023-02-26,Kurnool,Wheat,5142.46,4.04,25.37
2023-02-27,Kurnool,Wheat,5178.42,3.2,35.21
2023-02-28,Kurnool,Wheat,5194.53,1.38,30.5
2023-03-01,Kurnool,Wheat,5220.42,1.59,30.76
2023-03-02,Kurnool,Wheat,5217.86,4.25,24.92
2023-03-03,Kurnool,Wheat,5208.72,2.43,28.86
2023-03-04,Kurnool,Wheat,5202.95,0.63,32.91
2023-03-05,Kurnool,Wheat,5199.49,0.39,35.41
2023-03-06,Kurnool,Wheat,5186.77,3.92,35.97
2023-03-07,Kurnool,Wheat,5206.99,3.78,34.79
2023-03-08,Kurnool,Wheat,5189.58,4.94,22.96
2023-03-09,Kurnool,Wheat,5224.71,4.53,24.81
2023-03-10,Kurnool,Wheat,5219.36,3.75,19.63
2023-03-11,Kurnool,Wheat,5210.45,3.07,27.72
2023-03-12,Kurnool,Wheat,5227.33,2.28,36.27
2023-03-13,Kurnool,Wheat,5227.4,3.72,31.29
2023-03-14,Kurnool,Wheat,5261.15,1.12,25.92
2023-03-15,Kurnool,Wheat,5263.53,3.82,20.38
2023-03-16,Kurnool,Wheat,5267.74,4.36,37.6
2023-03-17,Kurnool,Wheat,5270.08,4.01,26.05
2023-03-18,Kurnool,Wheat,5305.37,1.15,38.85
2023-03-19,Kurnool,Wheat,5300.07,2.38,28.72
2023-03-20,Kurnool,Wheat,5309.45,2.67,22.97
2023-03-21,Kurnool,Wheat,5304.69,4.58,29.14
2023-03-22,Kurnool,Wheat,5330.78,2.41,33.93
2023-03-23,Kurnool,Wheat,5327.2,3.89,28.17
2023-03-24,Kurnool,Wheat,5332.55,4.38,35.9
2023-03-25,Kurnool,Wheat,5358.18,4.69,25.44
2023-03-26,Kurnool,Wheat,5401.84,3.82,18.77
2023-03-27,Kurnool,Wheat,5413.65,2.49,20.26
2023-03-28,Kurnool,Wheat,5396.12,0.95,29.3
2023-03-29,Kurnool,Wheat,5431.15,3.44,23.31
2023-03-30,Kurnool,Wheat,5441.17,1.51,34.36
2023-03-31,Kurnool,Wheat,5463.56,2.14,36.1
2023-04-01,Kurnool,Wheat,5518.43,0.1,28.02
2023-04-02,Kurnool,Wheat,5499.69,1.61,38.05
2023-04-03,Kurnool,Wheat,5513.3,0.38,20.09
2023-04-04,Kurnool,Wheat,5493.4,0.03,22.72
2023-04-05,Kurnool,Wheat,5523.14,3.08,27.04
2023-04-06,Kurnool,Wheat,5537.03,0.95,36.74
2023-04-07,Kurnool,Wheat,5527.98,3.45,32.38
2023-04-08,Kurnool,Wheat,5573.08,3.39,31.1
2023-04-09,Kurnool,Wheat,5588.42,4.13,19.34
2023-04-10,Kurnool,Wheat,5607.25,1.94,19.87
2023-04-11,Kurnool,Wheat,5610.2,0.16,27.41
2023-04-12,Kurnool,Wheat,5590.93,3.6,19.93
2023-04-13,Kurnool,Wheat,5599.13,3.48,31.1
2023-04-14,Kurnool,Wheat,5596.7,0.81,21.47
2023-04-15,Kurnool,Wheat,5605.58,3.78,28.76
2023-04-16,Kurnool,Wheat,5618.14,0.02,30.97
2023-04-17,Kurnool,Wheat,5635.72,3.7,26.78
2023-04-18,Kurnool,Wheat,5610.75,0.8,31.88
2023-04-19,Kurnool,Wheat,5618.88,0.1,33.82
2023-04-20,Kurnool,Wheat,5612.66,2.43,30.03
2023-04-21,Kurnool,Wheat,5608.7,4.85,22.65
2023-04-22,Kurnool,Wheat,5635.38,0.72,33.31
2023-04-23,Kurnool,Wheat,5665.22,2.4,20.31
2023-04-24,Kurnool,Wheat,5677.25,3.26,26.96
2023-04-25,Kurnool,Wheat,5688.3,2.4,23.0
2023-04-26,Kurnool,Wheat,5722.51,0.47,37.14
2023-04-27,Kurnool,Wheat,5735.81,4.53,21.97
2023-04-28,Kurnool,Wheat,5738.58,3.17,20.14
2023-04-29,Kurnool,Wheat,5745.6,4.28,28.0
2023-04-30,Kurnool,Wheat,5773.44,1.91,22.45
2023-05-01,Kurnool,Wheat,5779.44,0.09,24.91
2023-05-02,Kurnool,Wheat,5823.21,3.35,26.31
2023-05-03,Kurnool,Wheat,5856.41,2.28,28.31
2023-05-04,Kurnool,Wheat,5844.61,1.45,32.43
2023-05-05,Kurnool,Wheat,5846.25,2.23,27.6
2023-05-06,Kurnool,Wheat,5886.8,4.79,27.14
2023-05-07,Kurnool,Wheat,5916.7,0.17,37.36
2023-05-08,Kurnool,Wheat,5933.13,2.95,19.78
2023-05-09,Kurnool,Wheat,5899.5,0.27,20.96
2023-05-10,Kurnool,Wheat,5946.41,1.45,31.15
2023-05-11,Kurnool,Wheat,5979.13,4.88,19.08
2023-05-12,Kurnool,Wheat,5998.73,2.53,24.37
2023-05-13,Kurnool,Wheat,6012.48,4.64,23.38
2023-05-14,Kurnool,Wheat,5999.72,3.6,34.27
2023-05-15,Kurnool,Wheat,6017.53,2.52,33.33
2023-05-16,Kurnool,Wheat,6011.29,0.9,37.63
2023-05-17,Kurnool,Wheat,6004.11,1.76,34.65
2023-05-18,Kurnool,Wheat,5983.25,4.18,29.29
2023-05-19,Kurnool,Wheat,5978.17,2.43,29.61
2023-05-20,Kurnool,Wheat,5983.46,3.81,24.93
2023-05-21,Kurnool,Wheat,5984.31,1.9,21.28
2023-05-22,Kurnool,Wheat,6030.12,3.29,26.94
2023-05-23,Kurnool,Wheat,6052.75,2.6,25.4
2023-05-24,Kurnool,Wheat,6048.62,0.16,24.32
2023-05-25,Kurnool,Wheat,6057.66,4.88,34.08
2023-05-26,Kurnool,Wheat,6066.7,3.75,35.96
2023-05-27,Kurnool,Wheat,6064.5,4.62,35.11
2023-05-28,Kurnool,Wheat,6068.69,2.36,37.13
2023-05-29,Kurnool,Wheat,6067.17,0.89,25.82
2023-05-30,Kurnool,Wheat,6081.83,1.17,39.17
2023-05-31,Kurnool,Wheat,6092.69,3.52,37.19
2023-06-01,Kurnool,Wheat,6086.8,15.7,26.97
2023-06-02,Kurnool,Wheat,6079.84,12.81,28.03
2023-06-03,Kurnool,Wheat,6111.95,8.45,21.9
2023-06-04,Kurnool,Wheat,6072.27,13.1,20.39
2023-06-05,Kurnool,Wheat,6014.49,18.32,25.14
2023-06-06,Kurnool,Wheat,6046.06,15.57,20.74
2023-06-07,Kurnool,Wheat,6019.87,11.76,19.37
2023-06-08,Kurnool,Wheat,6024.33,3.01,30.93
2023-06-09,Kurnool,Wheat,6016.24,17.06,21.01
2023-06-10,Kurnool,Wheat,6021.21,10.45,15.96
2023-06-11,Kurnool,Wheat,6027.8,16.58,17.02
2023-06-12,Kurnool,Wheat,6015.26,0.16,23.87
2023-06-13,Kurnool,Wheat,6041.08,1.0,26.02
2023-06-14,Kurnool,Wheat,6052.83,2.39,38.36
2023-06-15,Kurnool,Wheat,6069.06,0.29,25.52
2023-06-16,Kurnool,Wheat,6065.66,16.64,24.72
2023-06-17,Kurnool,Wheat,6052.16,12.7,16.97
2023-06-18,Kurnool,Wheat,6074.85,4.5,17.78
2023-06-19,Kurnool,Wheat,6073.57,0.23,32.69
2023-06-20,Kurnool,Wheat,6050.56,1.92,30.33
2023-06-21,Kurnool,Wheat,6057.05,16.75,13.61
2023-06-22,Kurnool,Wheat,6061.07,13.44,25.24
2023-06-23,Kurnool,Wheat,6102.05,1.49,27.02
2023-06-24,Kurnool,Wheat,6111.28,16.0,18.88
2023-06-25,Kurnool,Wheat,6122.21,18.05,29.55
2023-06-26,Kurnool,Wheat,6099.09,7.29,23.7
2023-06-27,Kurnool,Wheat,6088.02,10.04,20.04
2023-06-28,Kurnool,Wheat,6097.41,6.42,19.44
2023-06-29,Kurnool,Wheat,6129.49,1.44,20.22
2023-06-30,Kurnool,Wheat,6122.89,6.93,18.48
2023-07-01,Kurnool,Wheat,6107.48,18.19,23.58
2023-07-02,Kurnool,Wheat,6084.97,9.64,15.42
2023-07-03,Kurnool,Wheat,6077.96,16.31,26.91
2023-07-04,Kurnool,Wheat,6100.38,5.17,30.21
2023-07-05,Kurnool,Wheat,6077.7,14.36,29.99
2023-07-06,Kurnool,Wheat,6066.63,4.24,18.03
2023-07-07,Kurnool,Wheat,6058.22,16.55,21.03
2023-07-08,Kurnool,Wheat,6053.63,4.1,19.6
2023-07-09,Kurnool,Wheat,6001.58,6.76,23.79
2023-07-10,Kurnool,Wheat,6004.76,12.28,33.61
2023-07-11,Kurnool,Wheat,6010.65,13.81,26.07
2023-07-12,Kurnool,Wheat,6032.19,3.65,30.52
2023-07-13,Kurnool,Wheat,6043.98,11.35,27.78
2023-07-14,Kurnool,Wheat,6019.57,0.81,35.77
2023-07-15,Kurnool,Wheat,6020.35,8.69,17.36
2023-07-16,Kurnool,Wheat,6014.04,4.44,30.66
2023-07-17,Kurnool,Wheat,5990.08,2.04,22.77
2023-07-18,Kurnool,Wheat,5979.9,19.05,18.79
2023-07-19,Kurnool,Wheat,5949.5,18.54,29.07
2023-07-20,Kurnool,Wheat,5955.33,0.6,27.42
2023-07-21,Kurnool,Wheat,5943.46,5.97,30.96
2023-07-22,Kurnool,Wheat,5963.54,2.86,22.59
2023-07-23,Kurnool,Wheat,5998.04,3.69,26.18
2023-07-24,Kurnool,Wheat,5972.54,16.51,16.39
2023-07-25,Kurnool,Wheat,5963.94,15.56,31.6
2023-07-26,Kurnool,Wheat,5955.15,17.16,31.01
2023-07-27,Kurnool,Wheat,5969.22,10.15,27.37
2023-07-28,Kurnool,Wheat,5945.07,11.86,31.13
2023-07-29,Kurnool,Wheat,5917.22,18.79,24.18
2023-07-30,Kurnool,Wheat,5915.19,8.5,18.45
2023-07-31,Kurnool,Wheat,5886.62,16.94,20.7
2023-08-01,Kurnool,Wheat,5868.1,4.67,21.01
2023-08-02,Kurnool,Wheat,5883.77,4.16,35.87
2023-08-03,Kurnool,Wheat,5888.99,9.38,34.74
2023-08-04,Kurnool,Wheat,5857.4,1.5,33.2
2023-08-05,Kurnool,Wheat,5827.37,17.71,12.33
2023-08-06,Kurnool,Wheat,5793.66,15.27,24.25
2023-08-07,Kurnool,Wheat,5796.66,15.02,25.58
2023-08-08,Kurnool,Wheat,5783.86,4.73,29.08
2023-08-09,Kurnool,Wheat,5774.43,8.19,15.96
2023-08-10,Kurnool,Wheat,5799.85,11.47,30.38
2023-08-11,Kurnool,Wheat,5793.05,1.58,24.81
2023-08-12,Kurnool,Wheat,5791.42,13.43,17.3
2023-08-13,Kurnool,Wheat,5790.04,2.96,31.2
2023-08-14,Kurnool,Wheat,5777.83,4.34,35.69
2023-08-15,Kurnool,Wheat,5777.19,17.9,28.01
2023-08-16,Kurnool,Wheat,5768.04,6.31,20.44
2023-08-17,Kurnool,Wheat,5771.73,14.14,14.86
2023-08-18,Kurnool,Wheat,5749.66,9.87,17.55
2023-08-19,Kurnool,Wheat,5759.08,1.74,33.21
2023-08-20,Kurnool,Wheat,5753.76,4.74,22.28
2023-08-21,Kurnool,Wheat,5787.69,12.88,14.44
2023-08-22,Kurnool,Wheat,5812.01,11.77,19.05
2023-08-23,Kurnool,Wheat,5798.89,11.31,34.15
2023-08-24,Kurnool,Wheat,5773.76,12.91,23.49
2023-08-25,Kurnool,Wheat,5740.03,6.0,31.06
2023-08-26,Kurnool,Wheat,5696.1,1.27,22.42
2023-08-27,Kurnool,Wheat,5691.99,13.21,29.85
2023-08-28,Kurnool,Wheat,5683.31,2.15,31.71
2023-08-29,Kurnool,Wheat,5653.91,15.65,27.08
2023-08-30,Kurnool,Wheat,5660.41,3.81,24.4
2023-08-31,Kurnool,Wheat,5649.63,1.54,20.43
2023-09-01,Kurnool,Wheat,5677.3,7.33,28.22
2023-09-02,Kurnool,Wheat,5674.18,2.35,30.28
2023-09-03,Kurnool,Wheat,5640.94,3.22,22.45
2023-09-04,Kurnool,Wheat,5663.07,10.19,23.16
2023-09-05,Kurnool,Wheat,5648.25,19.12,14.86
2023-09-06,Kurnool,Wheat,5662.42,8.16,23.45
2023-09-07,Kurnool,Wheat,5613.51,15.75,14.78
2023-09-08,Kurnool,Wheat,5603.64,5.68,33.82
2023-09-09,Kurnool,Wheat,5585.35,10.31,30.6
2023-09-10,Kurnool,Wheat,5578.4,14.29,17.56
2023-09-11,Kurnool,Wheat,5524.98,6.36,21.81
2023-09-12,Kurnool,Wheat,5522.38,6.72,22.48
2023-09-13,Kurnool,Wheat,5515.95,16.29,20.45
2023-09-14,Kurnool,Wheat,5467.36,11.97,32.11
2023-09-15,Kurnool,Wheat,5451.81,2.5,22.83
2023-09-16,Kurnool,Wheat,5454.53,1.24,36.98
2023-09-17,Kurnool,Wheat,5432.29,18.5,14.74
2023-09-18,Kurnool,Wheat,5432.49,15.33,28.42
2023-09-19,Kurnool,Wheat,5429.39,1.9,34.12
2023-09-20,Kurnool,Wheat,5416.63,4.28,28.67
2023-09-21,Kurnool,Wheat,5402.52,15.17,25.9
2023-09-22,Kurnool,Wheat,5411.72,5.43,19.06
2023-09-23,Kurnool,Wheat,5432.46,11.86,29.58
2023-09-24,Kurnool,Wheat,5438.0,2.61,31.25
2023-09-25,Kurnool,Wheat,5390.95,15.46,22.94
2023-09-26,Kurnool,Wheat,5354.78,15.65,20.76
2023-09-27,Kurnool,Wheat,5352.06,5.66,36.98
2023-09-28,Kurnool,Wheat,5352.21,19.12,14.75
2023-09-29,Kurnool,Wheat,5344.75,2.44,23.3
2023-09-30,Kurnool,Wheat,5326.51,5.02,37.23
2023-10-01,Kurnool,Wheat,5328.75,3.48,24.51
2023-10-02,Kurnool,Wheat,5310.42,3.75,35.05
2023-10-03,Kurnool,Wheat,5309.89,4.74,18.14
2023-10-04,Kurnool,Wheat,5314.81,0.46,33.89
2023-10-05,Kurnool,Wheat,5288.81,4.2,19.31
2023-10-06,Kurnool,Wheat,5302.69,4.06,22.82
2023-10-07,Kurnool,Wheat,5325.45,1.36,27.39
2023-10-08,Kurnool,Wheat,5362.37,4.47,23.47
2023-10-09,Kurnool,Wheat,5327.66,3.72,31.51
2023-10-10,Kurnool,Wheat,5330.95,2.54,24.38
2023-10-11,Kurnool,Wheat,5349.21,3.0,28.27
2023-10-12,Kurnool,Wheat,5333.83,1.1,30.25
2023-10-13,Kurnool,Wheat,5299.2,0.87,29.12
2023-10-14,Kurnool,Wheat,5228.28,1.23,28.41
2023-10-15,Kurnool,Wheat,5203.78,0.53,26.8
2023-10-16,Kurnool,Wheat,5173.68,1.78,38.1
2023-10-17,Kurnool,Wheat,5118.73,4.79,32.97
2023-10-18,Kurnool,Wheat,5128.38,1.3,28.13
2023-10-19,Kurnool,Wheat,5080.38,0.54,38.03
2023-10-20,Kurnool,Wheat,5079.02,0.55,22.42
2023-10-21,Kurnool,Wheat,5086.68,0.13,29.69
2023-10-22,Kurnool,Wheat,5090.03,1.48,36.65
2023-10-23,Kurnool,Wheat,5065.48,3.25,37.49
2023-10-24,Kurnool,Wheat,5101.85,2.5,37.01
2023-10-25,Kurnool,Wheat,5110.36,1.72,32.11
2023-10-26,Kurnool,Wheat,5110.31,0.81,37.91
2023-10-27,Kurnool,Wheat,5101.78,1.0,33.5
2023-10-28,Kurnool,Wheat,5057.1,3.61,26.12
2023-10-29,Kurnool,Wheat,5072.51,3.8,19.49
2023-10-30,Kurnool,Wheat,5058.11,3.29,23.32
2023-10-31,Kurnool,Wheat,5044.8,0.62,28.38
2023-11-01,Kurnool,Wheat,5034.39,3.48,36.66
2023-11-02,Kurnool,Wheat,5017.37,4.57,25.67
2023-11-03,Kurnool,Wheat,5010.59,0.59,38.71
2023-11-04,Kurnool,Wheat,5010.21,0.35,36.68
2023-11-05,Kurnool,Wheat,4960.52,4.95,31.4
